SITE,evap_anom,midsoil_anom,topsoil_anom,deepsoil_anom,Mean_cattle_density,s0_trend,sd_trend,ss_trend,e0_trend,c3_c4ratio,AHGF_FPC,Dryag_prop,Irriag_prop,racLdry_trend,EVItrend
1981,0.036003485,-0.302588852,-0.113685259,0.000806745,15.42355,-0.030373758,-0.173828842,-0.617760289,-0.017550535,0.329861972,0.06678,0.549740897,0,0.30813631,-0.001727685
1982,0.031701019,-0.387982931,-0.14574231,0.004941426,13.7902,-0.04623789,-0.141847167,-0.347760235,-0.018500258,0.322226468,0.02003,0.62102192,0,0.367271924,-0.002587827
1983,0.032067763,-0.276089868,-0.115099415,0.007804731,13.3653,-0.05574923,-0.115226335,-0.480822706,-0.01834783,0.340637102,0.10253,0.268967011,0,-0.122934063,-0.001234695
1984,0.031048004,-0.417966709,-0.148555841,-0.017880907,5.125705,-0.030696244,-0.203912193,-0.477177071,-0.010400401,0.37243784,0.0392,0.322006944,0,-0.149738253,-0.000962982
1985,0.032067763,-0.276089868,-0.115099415,0.007804731,13.3653,-0.05574923,-0.115226335,-0.480822706,-0.01834783,0.350968848,0.10253,0.268967011,0,-0.082925302,-0.001463176
1986,0.032378341,-0.243091238,-0.119154254,0.008282536,13.7614,-0.054744069,-0.119035396,-0.260647163,-0.020973858,0.350685574,0.0991,0.528161427,0,-0.614888772,-0.001487837
1987,0.031730463,-0.390452764,-0.153049529,-0.001619222,13.7038,-0.037075251,-0.121549213,-0.260299856,-0.017356658,0.356479089,0.05751,0.337958235,0,-0.289075285,-0.001170035
1988,0.036003485,-0.302588852,-0.113685259,0.000806745,15.42355,-0.030373758,-0.173828842,-0.617760289,-0.017550535,0.346580106,0.06678,0.549740897,0,-0.375254925,-0.000982903
1989,0.032378341,-0.243091238,-0.119154254,0.008282536,13.7614,-0.054744069,-0.119035396,-0.260647163,-0.020973858,0.343880282,0.04782,0.773343537,0,0.155360649,-0.001078415
1990,0.031271045,-0.282169318,-0.129640545,0.005845793,13.55225,-0.060730354,-0.076785296,-0.141674902,-0.025003824,0.325528855,0.01835,0.779417395,0,0.200287734,-0.000610881
1991,0.033691161,-0.288296454,-0.074814578,-0.075508583,66.7485,-0.000205247,-0.902168611,-0.540253717,-0.01599016,0.419705302,0.28059,0,0,-0.198409031,-0.000373858
1992,0.031730463,-0.390452764,-0.153049529,-0.001619222,13.7038,-0.037075251,-0.121549213,-0.260299856,-0.017356658,0.356849994,0.04615,0.529329244,0,-0.397650955,-0.001782329
1993,0.03141664,-0.372175923,-0.149452148,-0.020787492,13.76725,-0.03210502,-0.214483087,-0.239891466,-0.011691317,0.356870035,0.03299,0,0,0.603050443,-0.001223882
1994,0.036003485,-0.302588852,-0.113685259,0.000806745,15.42355,-0.030373758,-0.173828842,-0.617760289,-0.017550535,0.346654533,0.06678,0.549740897,0,0.450912265,-0.001609171
1995,0.034704239,-0.268421036,-0.117381271,0.003808328,25.59685,-0.03748234,-0.184536577,-0.71099935,-0.015149255,0.374542562,0.15075,0.323608913,0,0.041326103,-0.002831365
1996,0.030421027,-0.21011205,-0.085278999,-0.007171615,20.4733,-0.012605284,-0.65674223,-0.66612884,-0.017491053,0.32901291,0.0123,0.297071907,0.478173279,-0.144390272,-0.001102147
1997,0.031701019,-0.387982931,-0.14574231,0.004941426,13.7902,-0.04623789,-0.141847167,-0.347760235,-0.018500258,0.33407356,0.02517,0.501604308,0,0.052836958,-0.000664635
1998,0.033987212,-0.338529249,-0.139768181,0.009088399,15.82865,-0.059615283,-0.122149158,-0.243935306,-0.020354519,0.31539894,0.0267,0.620420713,0.057372787,0.139435108,-0.001422938
1999,0.034915284,-0.365299575,-0.132308357,0.007955685,15.78245,-0.056085562,-0.11871846,-0.451270887,-0.018389786,0.336579764,0.07408,0.586991833,0,0.020529302,-0.002007195
2000,0.031983993,-0.273410681,-0.092156972,-0.032023133,0.483862,-0.011940814,-0.793958015,-0.596560377,-0.015901044,0.337869451,0.38393,0.072014697,0,-0.306182285,-0.000607011
2001,0.030089223,-0.336272763,-0.138658823,-0.055360729,0.565009,-0.017171338,-0.419939062,-0.268841731,-0.018391757,0.39877294,0.09185,0.120160817,0,0.305432935,-0.001146963
2002,0.031048004,-0.417966709,-0.148555841,-0.017880907,5.125705,-0.030696244,-0.203912193,-0.477177071,-0.010400401,0.359718865,0.02852,0,0,-0.00358326,-0.000865252
2003,0.034704239,-0.268421036,-0.117381271,0.003808328,25.59685,-0.03748234,-0.184536577,-0.71099935,-0.015149255,0.374563926,0.15075,0.323608913,0,0.097998929,-0.000954591
2004,0.031299608,-0.224362449,-0.092072125,-0.059431092,0.518056,-0.007501893,-0.954239447,-0.294977907,-0.01571979,0.377532193,0.26687,0,0,-0.122120352,-0.000515012
2005,0.031048004,-0.417966709,-0.148555841,-0.017880907,5.125705,-0.030696244,-0.203912193,-0.477177071,-0.010400401,0.359795505,0.02852,0,0,0.067925098,-0.000896653
2006,0.031048004,-0.417966709,-0.148555841,-0.017880907,5.125705,-0.030696244,-0.203912193,-0.477177071,-0.010400401,0.359801642,0.02852,0,0,0.143307148,-0.001472334
2007,0.031048004,-0.417966709,-0.148555841,-0.017880907,5.125705,-0.030696244,-0.203912193,-0.477177071,-0.010400401,0.359473501,0.04052,0.307910507,0,-0.433624628,-0.000476862
2008,0.031555971,-0.371219741,-0.144654893,0.007074188,13.9851,-0.054176003,-0.108843012,-0.270101066,-0.01632552,0.333583353,0.02517,0.501604308,0,0.404581429,-0.001629034
2009,0.031983993,-0.273410681,-0.092156972,-0.032023133,0.483862,-0.011940814,-0.793958015,-0.596560377,-0.015901044,0.338045003,0.13866,0.082234862,0,0.318988592,-0.000953674
2010,0.030089223,-0.336272763,-0.138658823,-0.055360729,0.565009,-0.017171338,-0.419939062,-0.268841731,-0.018391757,0.359423027,0.05761,0.24103371,0,0.119229102,-0.001029494
2011,0.03141664,-0.372175923,-0.149452148,-0.020787492,13.76725,-0.03210502,-0.214483087,-0.239891466,-0.011691317,0.37249861,0.06248,0.155812667,0,-0.169851521,-0.001325873
2012,0.031701019,-0.387982931,-0.14574231,0.004941426,13.7902,-0.04623789,-0.141847167,-0.347760235,-0.018500258,0.348310483,0.03253,0.580991219,0,0.092820759,-0.001811425
2013,0.032926321,-0.321534897,-0.122334873,0.001506891,13.08725,-0.038686637,-0.126313816,-0.308235506,-0.014648923,0.32796536,0.02985,0.505682549,0,0.173746105,-0.001842401
2014,0.031595026,-0.169055591,-0.084254114,-0.111397722,20.4733,-0.009268719,-0.864426012,-0.171481963,-0.015826949,0.337108069,0.11681,0.186309872,0,0.055620119,-0.000956757
2015,0.032603512,-0.261523718,-0.085070971,-0.07283961,91.59995,-0.004221755,-1.066366482,-0.427450953,-0.014524122,0.371847828,0.14234,0.008204776,0,0.194424138,-0.000297721
2016,0.033691161,-0.288296454,-0.074814578,-0.075508583,66.7485,-0.000205247,-0.902168611,-0.540253717,-0.01599016,0.419966002,0.09126,0,0,-0.371642842,-0.000308057
2017,0.031048004,-0.417966709,-0.148555841,-0.017880907,5.125705,-0.030696244,-0.203912193,-0.477177071,-0.010400401,0.359643919,0.02852,0,0,0.271589219,-0.000807624
2018,0.031048004,-0.417966709,-0.148555841,-0.017880907,5.125705,-0.030696244,-0.203912193,-0.477177071,-0.010400401,0.359405074,0.04052,0.307910507,0,-0.210907572,-0.00136092
2019,0.03141664,-0.372175923,-0.149452148,-0.020787492,13.76725,-0.03210502,-0.214483087,-0.239891466,-0.011691317,0.356609278,0.06248,0.155812667,0,0.41568644,-0.001672123
2020,0.031701019,-0.387982931,-0.14574231,0.004941426,13.7902,-0.04623789,-0.141847167,-0.347760235,-0.018500258,0.348143329,0.03253,0.580991219,0,0.228859408,-0.002173469
2021,0.031555971,-0.371219741,-0.144654893,0.007074188,13.9851,-0.054176003,-0.108843012,-0.270101066,-0.01632552,0.338999878,0.02385,0,0,0.223847886,-0.001675039
2022,0.032926321,-0.321534897,-0.122334873,0.001506891,13.08725,-0.038686637,-0.126313816,-0.308235506,-0.014648923,0.339387816,0.03211,0.469010702,0,0.269020003,-0.000867449
2023,0.032736389,-0.233544552,-0.075102694,-0.173805614,59.07935,-0.003320471,-1.246124851,-0.340310659,-0.015330378,0.372126805,0.09203,0,0,-0.133378852,-0.000616854
2024,0.034704239,-0.268421036,-0.117381271,0.003808328,25.59685,-0.03748234,-0.184536577,-0.71099935,-0.015149255,0.366355868,0.0626,0.313080011,0.072284077,0.017113936,-0.001686297
2025,0.033822634,-0.289814467,-0.073020358,-0.090838669,5.542965,0.000789365,-0.911585302,-0.359920412,-0.013564847,0.419881961,0.16862,0,0,-0.078167066,-0.000377779
2026,0.030900833,-0.322779612,-0.137078424,-0.024364741,3.79404,-0.017322471,-0.320199551,-0.310577732,-0.018453421,0.372321249,0.06038,0.322006944,0,-0.078147896,-0.001038034
2027,0.031623328,-0.341868871,-0.138354805,-0.015926688,3.110205,-0.024292002,-0.259422275,-0.245083315,-0.013258295,0.356807498,0.02648,0.393177258,0,0.512480198,-0.001730611
2028,0.030900833,-0.322779612,-0.137078424,-0.024364741,3.79404,-0.017322471,-0.320199551,-0.310577732,-0.018453421,0.359791874,0.1152,0.01875353,0,-0.221163544,-0.001317256
2029,0.031623328,-0.341868871,-0.138354805,-0.015926688,3.110205,-0.024292002,-0.259422275,-0.245083315,-0.013258295,0.356738503,0.05751,0.337958235,0,-0.0528174,-0.001098776
2030,0.03108892,-0.38251119,-0.163361892,0.005647146,15.29055,-0.052134353,-0.07809911,-0.254992896,-0.022945011,0.334496293,0.0056,0.514483921,0,0.079241343,-0.00209036
2031,0.032798748,-0.247669931,-0.101209621,0.004678969,15.62325,-0.047577572,-0.178957745,-0.690075292,-0.01629346,0.380412511,0.11226,0.486167859,0,0.461161498,-0.000933587
2032,0.028772921,-0.424133414,-0.143510536,-0.029559766,0.169011,-0.027951534,-0.300614644,-0.812397245,-0.013883718,0.399075492,0.17034,0.017861842,0,-0.027930259,-4.76E-06
2033,0.030900833,-0.322779612,-0.137078424,-0.024364741,3.79404,-0.017322471,-0.320199551,-0.310577732,-0.018453421,0.372202044,0.04334,0.464549272,0,-0.400371521,-0.001666692
2034,0.032934312,-0.299318643,-0.119762238,-0.000108612,14.65155,-0.029440754,-0.191097608,-0.393368945,-0.013667651,0.328013097,0.02286,0.667046677,0.000123964,-0.184357514,-0.000654257
2035,0.034756936,-0.343238194,-0.128789126,0.004886087,16.00015,-0.044015595,-0.108030744,-0.509685574,-0.019063366,0.346148509,0.04482,0.478453951,0,-0.50254417,-0.002153216
2036,0.034165598,-0.252645359,-0.108321902,0.004070652,52.43255,-0.044632764,-0.205180771,-0.908282516,-0.016018366,0.36685288,0.06705,0.236257326,0,-0.652341776,-0.00076735
2037,0.032874436,-0.36811642,-0.126105769,-0.001645192,14.47925,-0.043025611,-0.157036758,-0.442961389,-0.014137671,0.339039385,0.02385,0,0,-0.147625754,-0.001730282
2038,0.032934312,-0.299318643,-0.119762238,-0.000108612,14.65155,-0.029440754,-0.191097608,-0.393368945,-0.013667651,0.328068931,0.02286,0.667046677,0.000123964,0.411047303,-0.000848403
2039,0.034912281,-0.363150485,-0.140608018,0.005444322,15.5551,-0.061823995,-0.072702765,-0.475326885,-0.016549031,0.373540807,0.16186,0.176041969,0,-0.521354207,-0.00179232
2040,0.030900833,-0.322779612,-0.137078424,-0.024364741,3.79404,-0.017322471,-0.320199551,-0.310577732,-0.018453421,0.359577212,0.15016,0.164545765,0,-0.147290669,-0.000501747
2041,0.031623328,-0.341868871,-0.138354805,-0.015926688,3.110205,-0.024292002,-0.259422275,-0.245083315,-0.013258295,0.356680494,0.04001,0.353276965,0,0.335699169,-0.001623928
2042,0.033694661,-0.267860436,-0.081512777,-0.072969859,23.96865,-0.001931216,-0.933453682,-0.356213204,-0.014543436,0.402216865,0.0879,0.012715334,0,-0.413126956,-0.000592585
2043,0.032934312,-0.299318643,-0.119762238,-0.000108612,14.65155,-0.029440754,-0.191097608,-0.393368945,-0.013667651,0.332247922,0.02286,0.667046677,0.000123964,-0.062816936,-0.000773418
2044,0.034359699,-0.27941266,-0.07751339,-0.066533154,27.1524,0.000398369,-0.90170761,-0.326046568,-0.016902984,0.382698521,0.01663,0.020572115,0,-0.11014676,-0.000171429
2045,0.03108892,-0.38251119,-0.163361892,0.005647146,15.29055,-0.052134353,-0.07809911,-0.254992896,-0.022945011,0.357542589,0.02663,0.306492729,0,-0.12946976,-0.001357818
2046,0.034359699,-0.27941266,-0.07751339,-0.066533154,27.1524,0.000398369,-0.90170761,-0.326046568,-0.016902984,0.382696639,0.01663,0.020572115,0,-0.11014676,-0.00067959
2047,0.034359699,-0.27941266,-0.07751339,-0.066533154,27.1524,0.000398369,-0.90170761,-0.326046568,-0.016902984,0.402764386,0.04901,0.15644483,0,-0.108470663,-0.001049839
2048,0.03108892,-0.38251119,-0.163361892,0.005647146,15.29055,-0.052134353,-0.07809911,-0.254992896,-0.022945011,0.357100696,0.05695,0.513738754,0,-0.025700626,-0.000911217
2049,0.032874436,-0.36811642,-0.126105769,-0.001645192,14.47925,-0.043025611,-0.157036758,-0.442961389,-0.014137671,0.360642794,0.02517,0.501604308,0,0.263183913,-0.001189498
2050,0.032874436,-0.36811642,-0.126105769,-0.001645192,14.47925,-0.043025611,-0.157036758,-0.442961389,-0.014137671,0.350907696,0.06661,0.388499864,0,-0.320840883,-0.00113047
2051,0.034359699,-0.27941266,-0.07751339,-0.066533154,27.1524,0.000398369,-0.90170761,-0.326046568,-0.016902984,0.38279613,0.03219,0.177918433,0,0.157083049,-0.000354612
2052,0.034922202,-0.323908069,-0.07042056,-0.135420946,43.99335,0.002018431,-1.060279567,-0.66642151,-0.017896192,0.48001939,0.09686,0,0,0.250969128,-0.00092592
2053,0.03108892,-0.38251119,-0.163361892,0.005647146,15.29055,-0.052134353,-0.07809911,-0.254992896,-0.022945011,0.357603823,0.08999,0.32632652,0,-0.158466382,-0.00157564
2054,0.034165598,-0.252645359,-0.108321902,0.004070652,52.43255,-0.044632764,-0.205180771,-0.908282516,-0.016018366,0.355228018,0.08328,0.397132453,0,0.250080178,-0.001114586
2055,0.034922202,-0.323908069,-0.07042056,-0.135420946,43.99335,0.002018431,-1.060279567,-0.66642151,-0.017896192,0.402984092,0.04623,0,0,-0.185518595,-0.000383392
2056,0.030978021,-0.418556025,-0.159431611,0.004482809,3.128195,-0.049812166,-0.094681386,-0.335243268,-0.019833413,0.362223459,0.08423,0.146249452,0,-0.397597005,-0.000809226
2057,0.03108892,-0.38251119,-0.163361892,0.005647146,15.29055,-0.052134353,-0.07809911,-0.254992896,-0.022945011,0.357551384,0.27268,0.191551877,0,-0.02353523,-0.001912261
2058,0.032874436,-0.36811642,-0.126105769,-0.001645192,14.47925,-0.043025611,-0.157036758,-0.442961389,-0.014137671,0.361590465,0.06661,0.388499864,0,-0.190617697,-0.00167639
2059,0.032874436,-0.36811642,-0.126105769,-0.001645192,14.47925,-0.043025611,-0.157036758,-0.442961389,-0.014137671,0.361626246,0.06661,0.388499864,0,-0.190617697,-0.001823083
2060,0.034912281,-0.363150485,-0.140608018,0.005444322,15.5551,-0.061823995,-0.072702765,-0.475326885,-0.016549031,0.355881908,0.03252,0.480677426,0,0.278153882,-0.001098914
2061,0.034361022,-0.3449673,-0.135130222,0.004985162,46.04785,-0.06752674,-0.072829587,-0.564155271,-0.019479649,0.371212158,0.07295,0.615149686,0,0.143005741,-0.00105797
2062,0.034165598,-0.252645359,-0.108321902,0.004070652,52.43255,-0.044632764,-0.205180771,-0.908282516,-0.016018366,0.357847028,0.04704,0.102081463,0,-0.066335947,-0.000953917
2063,0.034912281,-0.363150485,-0.140608018,0.005444322,15.5551,-0.061823995,-0.072702765,-0.475326885,-0.016549031,0.371679867,0.03252,0.480677426,0,0.05613825,-0.001029302
2064,0.034922202,-0.323908069,-0.07042056,-0.135420946,43.99335,0.002018431,-1.060279567,-0.66642151,-0.017896192,0.402948792,0.09686,0,0,-0.030496248,-0.000210214
2065,0.034912281,-0.363150485,-0.140608018,0.005444322,15.5551,-0.061823995,-0.072702765,-0.475326885,-0.016549031,0.355909095,0.03252,0.480677426,0,0.42505544,-0.000459049
2066,0.034391703,-0.264826694,-0.066412908,-0.129607356,37.1153,0.004129625,-1.071700058,-0.393068407,-0.020236721,0.47980017,0.31195,0,0,-0.289109828,-0.000263257
2067,0.032433665,-0.249858036,-0.110906925,0.008536389,14.94095,-0.062312441,-0.101101406,-0.420265836,-0.018559188,0.339434259,0.15756,0.281757908,0,-0.658143837,-0.001657644
2068,0.034922202,-0.323908069,-0.07042056,-0.135420946,43.99335,0.002018431,-1.060279567,-0.66642151,-0.017896192,0.402848975,0.07632,0,0,-0.548575413,-0.000743098
2069,0.031623328,-0.341868871,-0.138354805,-0.015926688,3.110205,-0.024292002,-0.259422275,-0.245083315,-0.013258295,0.361811512,0.07791,0.392155131,0,0.461157602,-0.002812885
2070,0.028871306,-0.332279847,-0.137206876,-0.047143672,0.185865,-0.017071679,-0.392937764,-0.336700207,-0.016931246,0.387666556,0.11438,0,0,0.025052164,-0.000361751
2071,0.034756936,-0.343238194,-0.128789126,0.004886087,16.00015,-0.044015595,-0.108030744,-0.509685574,-0.019063366,0.332323089,0.02488,0.469728463,0.202803014,-0.254159434,-0.001404887
2072,0.034912281,-0.363150485,-0.140608018,0.005444322,15.5551,-0.061823995,-0.072702765,-0.475326885,-0.016549031,0.37165676,0.05408,0.491784776,0.006818473,-0.087673543,-0.001149871
2073,0.033694661,-0.267860436,-0.081512777,-0.072969859,23.96865,-0.001931216,-0.933453682,-0.356213204,-0.014543436,0.383028032,0.12594,0.003107344,0,-0.326964214,1.49E-05
2074,0.034359699,-0.27941266,-0.07751339,-0.066533154,27.1524,0.000398369,-0.90170761,-0.326046568,-0.016902984,0.402952534,0.03138,0,0,-0.054390945,-0.000418083
2075,0.034359699,-0.27941266,-0.07751339,-0.066533154,27.1524,0.000398369,-0.90170761,-0.326046568,-0.016902984,0.402935774,0.02459,0.058241145,0,-0.037222183,-0.000650183
2076,0.034922202,-0.323908069,-0.07042056,-0.135420946,43.99335,0.002018431,-1.060279567,-0.66642151,-0.017896192,0.479886931,0.18793,0,0,0.584155589,-0.00051176
2077,0.032874436,-0.36811642,-0.126105769,-0.001645192,14.47925,-0.043025611,-0.157036758,-0.442961389,-0.014137671,0.361559726,0.06661,0.388499864,0,-0.11609527,-0.0020392
2078,0.033827768,-0.330630929,-0.128485264,0.003749839,15.1004,-0.036039265,-0.130420958,-0.363446735,-0.014853543,0.333334766,0.04296,0.34151832,0.172090536,-0.373784878,-0.001323512
2079,0.032798748,-0.247669931,-0.101209621,0.004678969,15.62325,-0.047577572,-0.178957745,-0.690075292,-0.01629346,0.354093095,0.10401,0.196214612,0.00274687,0.335754591,-0.001497964
2080,0.033694661,-0.267860436,-0.081512777,-0.072969859,23.96865,-0.001931216,-0.933453682,-0.356213204,-0.014543436,0.382848481,0.06021,0,0,-0.149964115,-0.000625287
2081,0.034359699,-0.27941266,-0.07751339,-0.066533154,27.1524,0.000398369,-0.90170761,-0.326046568,-0.016902984,0.382820946,0.03138,0,0,-0.05999092,-0.000347538
2082,0.032807131,-0.411937015,-0.151309688,0.006055281,16.00015,-0.069467443,-0.075156559,-0.382820078,-0.018953232,0.332164739,0.01816,0.126477067,0.543502453,0.036879281,-0.001728456
2083,0.034091525,-0.379742864,-0.14178742,0.004792217,15.5551,-0.055454801,-0.080962881,-0.550942479,-0.01895891,0.371507779,0.05408,0.491784776,0.006818473,0.112113615,-0.001137028
2084,0.03161728,-0.185379824,-0.087845519,-0.0675162,23.96865,-0.002769139,-0.602815301,-0.083469299,-0.017921182,0.383151336,0.12594,0.003107344,0,-0.100346375,0.000211502
2085,0.03161728,-0.185379824,-0.087845519,-0.0675162,23.96865,-0.002769139,-0.602815301,-0.083469299,-0.017921182,0.383151961,0.12594,0.003107344,0,-0.203332119,0.00039187
2086,0.03161728,-0.185379824,-0.087845519,-0.0675162,23.96865,-0.002769139,-0.602815301,-0.083469299,-0.017921182,0.38294289,0.12594,0.003107344,0,-0.203332119,-4.92E-05
2087,0.034091525,-0.379742864,-0.14178742,0.004792217,16.72515,-0.055454801,-0.080962881,-0.550942479,-0.01895891,0.37178109,0.03143,0.230739684,0,0.305423161,-0.001240187
2088,0.03161728,-0.185379824,-0.087845519,-0.0675162,21.7496,-0.002769139,-0.602815301,-0.083469299,-0.017921182,0.383137636,0.12594,0.003107344,0,-0.100346375,0.000332135
2089,0.030516869,-0.29783791,-0.121534235,-0.075072179,0.669414,-0.01415191,-0.57506611,-0.305650354,-0.018067311,0.361574725,0.07791,0.392155131,0,0.622275594,-0.001268993
2090,0.034091525,-0.379742864,-0.14178742,0.004792217,16.72515,-0.055454801,-0.080962881,-0.550942479,-0.01895891,0.371973373,0.05408,0.491784776,0.006818473,0.082353535,-0.001197366
2091,0.033133625,-0.403849037,-0.145974627,0.004782814,16.5947,-0.070997454,-0.058385367,-0.421398405,-0.016903832,0.370667886,0.04313,0.41156285,0,-0.341437453,-0.001472066
2092,0.033133625,-0.403849037,-0.145974627,0.004782814,16.5947,-0.070997454,-0.058385367,-0.421398405,-0.016903832,0.371511095,0.04281,0.417876934,0,-0.256503144,-0.000913591
2093,0.03315356,-0.220278514,-0.081840926,-0.100716592,24.6945,0.001028523,-0.817903778,-0.124734484,-0.022802915,0.382648281,0.05903,0.088168573,0.017166853,-0.057270552,-0.000554629
2094,0.030516869,-0.29783791,-0.121534235,-0.075072179,0.669414,-0.01415191,-0.57506611,-0.305650354,-0.018067311,0.361648404,0.07791,0.392155131,0,0.790379464,-0.002518277
2095,0.030516869,-0.29783791,-0.121534235,-0.075072179,0.669414,-0.01415191,-0.57506611,-0.305650354,-0.018067311,0.361745996,0.07791,0.392155131,0,-0.052853087,-0.000984408
2096,0.033008591,-0.336786408,-0.119199577,-0.005400771,17.07775,-0.028560074,-0.178696573,-0.514588972,-0.017082019,0.333982939,0.04296,0.34151832,0.172090536,-0.089405719,-0.001260942
2097,0.032154519,-0.265854802,-0.108122291,0.0080796,20.4733,-0.040753058,-0.1104927,-0.382870203,-0.02139501,0.349480651,0.06557,0.592551262,0,0.227478653,-0.001010981
2098,0.030516869,-0.29783791,-0.121534235,-0.075072179,0.669414,-0.01415191,-0.57506611,-0.305650354,-0.018067311,0.409355115,0.07716,0.135389608,0,-0.176426412,-0.001769864
2099,0.032807131,-0.411937015,-0.151309688,0.006055281,17.25645,-0.069467443,-0.075156559,-0.382820078,-0.018953232,0.331524727,0.01816,0.126477067,0.543502453,-0.122154702,-0.001354105
2100,0.032479813,-0.325752385,-0.128956493,0.000176299,16.65585,-0.037809386,-0.187984282,-0.447365131,-0.015162487,0.332327141,0.02528,0.775009925,0,-0.532219313,-0.002076718
2101,0.032807131,-0.411937015,-0.151309688,0.006055281,17.25645,-0.069467443,-0.075156559,-0.382820078,-0.018953232,0.35589818,0.01644,0.464814554,0,-0.100468454,-0.001620427
2102,0.03161728,-0.185379824,-0.087845519,-0.0675162,21.7496,-0.002769139,-0.602815301,-0.083469299,-0.017921182,0.400470371,0.09629,0.148039596,0,-0.521311594,-0.000523031
2103,0.03315356,-0.220278514,-0.081840926,-0.100716592,24.6945,0.001028523,-0.817903778,-0.124734484,-0.022802915,0.402802992,0.02459,0.058241145,0,-0.572947122,-0.000253984
2104,0.032672145,-0.278200721,-0.117493385,-0.012240478,4.31145,-0.022463772,-0.390714424,-0.520365438,-0.018988062,0.356627851,0.18064,0.138709753,0,-0.14860534,-0.0027384
2105,0.033514968,-0.362246543,-0.129279485,0.000539157,3.974935,-0.034837631,-0.148445162,-0.463647837,-0.019274953,0.331673126,0.01816,0.126477067,0.543502453,-0.089651626,-0.001746203
2106,0.034232092,-0.291777329,-0.103748782,0.003280241,20.48855,-0.035642304,-0.182727742,-0.500372389,-0.016160649,0.338736762,0.04695,0.670101763,0,-0.258866836,-0.00286953
2107,0.03315356,-0.220278514,-0.081840926,-0.100716592,24.6945,0.001028523,-0.817903778,-0.124734484,-0.022802915,0.382673231,0.05903,0.088168573,0.017166853,-0.425937535,-0.000869232
2108,0.032014586,-0.294143211,-0.118778976,-0.048925626,0.683168,-0.018765474,-0.458631165,-0.332619752,-0.017054707,0.357348351,0.10663,0.369218156,0,-0.308433612,-0.00200522
2109,0.032672145,-0.278200721,-0.117493385,-0.012240478,4.31145,-0.022463772,-0.390714424,-0.520365438,-0.018988062,0.357526873,0.10663,0.369218156,0,0.269061009,-0.001056034
2110,0.034091525,-0.379742864,-0.14178742,0.004792217,16.72515,-0.055454801,-0.080962881,-0.550942479,-0.01895891,0.355128366,0.05748,0.5576117,0,0.361868767,-0.001867674
2111,0.03161728,-0.185379824,-0.087845519,-0.0675162,21.7496,-0.002769139,-0.602815301,-0.083469299,-0.017921182,0.37723165,0.09629,0.148039596,0,0.025004501,0.000543671
2112,0.033008591,-0.336786408,-0.119199577,-0.005400771,17.07775,-0.028560074,-0.178696573,-0.514588972,-0.017082019,0.350155242,0.04296,0.34151832,0.172090536,-0.315312556,-0.001348202
2113,0.034091525,-0.379742864,-0.14178742,0.004792217,16.72515,-0.055454801,-0.080962881,-0.550942479,-0.01895891,0.352267774,0.03159,0.684507321,0,0.307351567,-0.001849917
2114,0.03315356,-0.220278514,-0.081840926,-0.100716592,24.6945,0.001028523,-0.817903778,-0.124734484,-0.022802915,0.418029032,0.03685,0.013735887,0,-0.108542933,0.000133145
2115,0.034934253,-0.2539611,-0.069406829,-0.036561004,35.64325,0.007266958,-0.69923674,-0.309347955,-0.021788649,0.509034465,0.05672,0.020106302,0,-0.167947575,0.000481979
2116,0.034259314,-0.260496587,-0.066030594,-0.114708261,24.85975,0.005877923,-1.230594411,-0.119268575,-0.020769078,0.508708925,0.2097,0,0,0.245436059,-3.46E-05
2117,0.029781664,-0.359259994,-0.130428494,-0.02938485,3.88001,-0.020892506,-0.465488932,-0.630963467,-0.015733969,0.398362651,0.20149,0.027896238,0.049945822,-0.394012138,-0.002161264
2118,0.034934253,-0.2539611,-0.069406829,-0.036561004,35.64325,0.007266958,-0.69923674,-0.309347955,-0.021788649,0.508983414,0.05672,0.020106302,0,-0.198639273,0.000433339
2119,0.030516869,-0.29783791,-0.121534235,-0.075072179,0.669414,-0.01415191,-0.57506611,-0.305650354,-0.018067311,0.398105029,0.06771,0.243877385,0,0.184794873,-0.001501536
2120,0.034091525,-0.379742864,-0.14178742,0.004792217,16.72515,-0.055454801,-0.080962881,-0.550942479,-0.01895891,0.354173149,0.04313,0.41156285,0,0.043887687,-0.001608238
2121,0.034232092,-0.291777329,-0.103748782,0.003280241,20.48855,-0.035642304,-0.182727742,-0.500372389,-0.016160649,0.391169973,0.12232,0.484249486,0,-0.397643498,-0.000957039
2122,0.034259314,-0.260496587,-0.066030594,-0.114708261,24.85975,0.005877923,-1.230594411,-0.119268575,-0.020769078,0.543578659,0.2097,0,0,0.078780101,-4.53E-05
2123,0.034091525,-0.379742864,-0.14178742,0.004792217,16.72515,-0.055454801,-0.080962881,-0.550942479,-0.01895891,0.354215099,0.04313,0.41156285,0,-0.206153679,-0.001113534
2124,0.034491031,-0.308813873,-0.112241734,0.004282597,16.0766,-0.041397092,-0.128233516,-0.473375562,-0.01447318,0.367764028,0.01854,0.700536987,0,-0.066350055,-0.003126607
2125,0.036619541,-0.316349332,-0.075688586,-0.053429619,31.6877,0.002986273,-0.66961301,-0.525868989,-0.018383662,0.417766522,0.1081,0,0,-0.078142474,-0.000182907
2126,0.033133625,-0.403849037,-0.145974627,0.004782814,16.5947,-0.070997454,-0.058385367,-0.421398405,-0.016903832,0.353502564,0.04313,0.41156285,0,-0.16292263,-0.001969144
